round,max_value,better_idx,last_values
15,901,76,883
15,975,91,975
15,946,44,944
15,965,95,965
15,941,88,941
15,909,85,909
15,943,62,888
15,914,98,914
15,884,49,829
15,913,93,913
15,928,98,928
15,875,46,807
15,958,64,855
15,847,22,781
15,945,70,918
15,941,89,941
15,928,99,928
15,772,12,767
15,873,95,873
15,913,94,913
15,882,94,882
15,934,70,898
15,907,64,883
15,862,50,767
15,903,92,903
15,936,84,936
15,819,77,803
15,912,96,912
15,907,35,832
15,900,26,840
15,878,95,878
15,947,29,877
15,928,81,928
15,863,28,839
15,904,88,904
15,948,81,942
15,907,93,907
15,951,74,951
15,859,75,838
15,898,97,898
15,965,67,965
15,898,93,838
15,777,95,777
15,932,95,932
15,904,82,873
15,929,61,905
15,938,93,938
15,914,99,914
15,954,93,954
15,940,94,940
15,914,53,914
15,986,96,986
15,887,29,817
15,880,31,759
15,917,30,802
15,884,95,884
16,986,0,749
16,1027,97,1027
16,1076,98,1076
16,986,0,916
16,986,0,929
16,986,0,854
16,990,13,997
16,1045,91,1045
16,986,0,1016
16,987,96,987
16,986,0,1067
16,1087,76,1006
16,986,0,996
16,993,98,993
16,986,0,1063
16,986,0,953
16,986,0,945
16,986,0,974
16,1070,95,1070
16,986,0,930
16,986,0,948
16,986,0,993
16,1059,61,927
16,1036,92,1036
16,986,0,888
16,997,77,945
16,986,0,992
16,996,78,864
16,986,0,920
16,986,0,1018
16,986,0,952
16,986,0,881
16,986,0,834
16,986,0,917
16,991,83,961
16,986,0,934
16,1057,89,1057
16,1005,91,1005
16,986,0,960
16,986,0,995
16,986,0,984
16,986,0,949
16,1022,49,975
16,986,0,961
16,997,95,997
16,992,69,974
16,1050,94,1050
16,1081,79,1046
16,986,0,889
16,1071,90,1071
16,986,0,1022
16,986,0,940
16,1010,13,932
16,986,0,830
16,986,0,889
16,1034,99,1034
16,986,0,1060
16,986,0,986
16,1053,75,1077
16,997,32,960
16,1002,79,1005
16,1006,62,989
16,986,0,953
16,1003,84,1003
16,1032,77,1032
16,1028,59,934
16,986,0,964
16,1002,78,1043
16,986,0,914
16,986,0,1014
16,986,0,892
16,986,0,982
16,1008,49,942
16,986,0,958
16,986,0,997
16,986,0,977
16,986,0,985
16,991,58,973
16,986,0,891
16,986,0,1032
16,986,0,846
16,986,0,937
16,986,0,912
16,986,0,884
16,986,0,944
16,1066,56,1062
16,986,0,1050
16,986,0,971
16,1016,91,1016
16,986,0,954
16,986,0,1013
16,1063,32,933
16,986,0,931
16,986,0,919
16,986,0,912
16,986,0,973
16,986,0,945
16,1015,93,1015
16,986,0,941
16,986,0,980
17,1169,0,1202
17,1169,0,1186
17,1169,0,1118
17,1169,0,1127
17,1169,0,1070
17,1169,0,1152
17,1169,0,1156
17,1169,0,1112
17,1194,28,1104
17,1169,0,1205
17,1169,0,1273
17,1169,0,1104
17,1169,0,1145
17,1169,0,1064
17,1169,0,1197
17,1169,0,1138
17,1169,0,1159
17,1169,0,1021
17,1169,0,1113
17,1169,0,1141
17,1169,0,1094
17,1169,0,1206
17,1169,0,1140
17,1169,0,996
17,1211,77,1211
17,1202,91,1172
17,1169,0,1103
17,1169,0,1083
17,1169,0,1081
17,1169,0,1096
17,1178,99,1178
17,1169,0,1023
17,1214,93,1214
17,1169,0,1149
17,1169,0,1224
17,1169,0,1134
17,1169,0,1058
17,1169,0,1083
17,1169,0,1128
17,1179,77,1173
17,1169,0,1142
17,1169,0,990
17,1169,0,1119
17,1169,0,1120
17,1179,65,1134
17,1241,58,1193
17,1169,0,1142
17,1169,0,1173
17,1169,0,1116
17,1169,0,1093
17,1169,0,1076
17,1169,0,1211
17,1169,0,1027
17,1169,0,1207
17,1169,0,1130
17,1169,0,954
17,1169,0,1125
17,1169,0,1118
17,1169,0,1135
17,1169,0,1172
17,1214,80,1214
17,1169,0,1099
17,1169,0,1168
17,1169,0,1208
17,1250,55,1209
17,1169,0,1123
17,1169,0,1198
17,1169,0,1071
17,1169,0,1128
17,1169,0,1196
17,1169,0,1050
17,1169,0,1073
17,1169,0,1195
17,1169,0,1128
17,1169,0,1197
17,1169,0,1164
17,1169,0,1090
17,1169,0,1100
17,1169,0,1170
17,1169,0,1110
17,1169,0,1113
17,1169,0,1015
17,1169,0,1123
17,1169,0,1113
17,1169,0,1147
17,1169,0,1132
17,1169,0,1121
17,1169,0,1010
17,1169,0,1138
17,1169,0,1127
17,1169,0,1084
17,1169,0,1155
17,1169,0,1164
17,1169,0,1145
17,1169,0,1127
17,1214,99,1214
17,1169,0,1149
17,1243,97,1243
17,1169,0,1231
17,1169,0,1088
18,1029,0,1156
18,1029,0,1162
18,1029,0,1115
18,1029,0,1075
18,1029,0,1087
18,1029,0,1097
18,1029,0,1129
18,1029,0,1235
18,1029,0,1180
18,1029,0,1192
18,1029,0,1133
18,1029,0,1192
18,1029,0,1205
18,1029,0,1121
18,1029,0,1188
18,1029,0,1201
18,1029,0,1191
18,1029,0,1220
18,1029,0,1123
18,1029,0,1083
18,1029,0,1187
18,1029,0,1211
18,1029,0,1123
18,1029,0,1164
18,1029,0,1087
18,1029,0,1093
18,1029,0,1130
18,1029,0,1231
18,1029,0,1120
18,1029,0,1128
18,1029,0,1074
18,1029,0,1067
18,1029,0,1092
18,1029,0,1206
18,1029,0,1093
18,1029,0,1150
18,1029,0,1240
18,1029,0,1194
18,1029,0,1172
18,1029,0,1112
18,1029,0,1129
18,1029,0,1092
18,1029,0,1167
18,1029,0,1124
18,1029,0,1075
18,1029,0,1140
18,1029,0,1165
18,1029,0,1115
18,1029,0,1129
18,1029,0,1064
18,1029,0,1120
18,1029,0,1126
18,1029,0,1049
18,1029,0,1171
18,1029,0,1237
18,1029,0,1162
18,1029,0,1223
18,1029,0,1156
18,1029,0,1120
18,1029,0,1075
18,1029,0,1108
18,1029,0,1253
18,1029,0,1199
18,1029,0,1095
18,1029,0,1188
18,1029,0,1157
18,1029,0,1161
18,1029,0,990
18,1029,0,1194
18,1029,0,1101
18,1029,0,1226
18,1029,0,1251
18,1029,0,1154
18,1029,0,1181
18,1029,0,1104
18,1029,0,1144
18,1029,0,1084
18,1029,0,1079
18,1029,0,1149
18,1029,0,1083
18,1029,0,1253
18,1029,0,1120
18,1029,0,1183
18,1029,0,1171
18,1029,0,1060
18,1029,0,1080
18,1029,0,1174
18,1029,0,1227
18,1029,0,1043
18,1029,0,1154
18,1029,0,1068
18,1029,0,1061
18,1029,0,1087
18,1029,0,1223
18,1029,0,1189
18,1029,0,1172
18,1029,0,1122
18,1029,0,1218
18,1029,0,1201
18,1029,0,1257
19,896,54,748
19,893,46,839
19,842,86,842
19,909,95,909
19,867,95,867
19,907,51,819
19,930,66,926
19,881,43,880
19,900,58,896
19,894,71,868
19,922,99,922
19,914,94,914
19,873,51,857
19,852,69,793
19,859,52,838
19,920,73,896
19,902,98,902
19,932,97,932
19,912,99,912
19,865,98,865
19,900,92,900
19,904,94,904
19,863,93,863
19,940,93,940
19,905,7,842
19,937,98,937
19,902,53,872
19,895,90,895
19,844,9,842
19,933,62,860
19,891,75,884
19,937,88,892
19,923,43,918
19,880,99,880
19,868,87,865
19,897,77,873
19,893,62,891
19,929,98,929
19,866,68,837
19,896,94,896
19,916,92,916
19,905,77,905
19,803,54,764
19,920,91,920
19,916,45,892
19,926,86,879
19,893,83,893
19,914,96,914
19,950,90,950
19,915,92,915
19,897,44,887
19,912,67,904
19,885,88,885
19,923,61,895
19,881,81,862
19,868,58,864
19,890,74,872
19,906,78,886
19,882,96,882
19,860,98,860
19,927,65,924
19,855,24,786
19,856,59,802
19,892,52,881
19,874,62,851
19,926,37,886
19,889,99,889
19,879,87,879
19,883,90,870
19,906,84,856
19,941,94,941
19,895,86,838
19,944,89,944
19,866,65,833
19,909,91,909
19,913,52,830
19,897,96,897
19,911,78,873
19,902,98,902
19,890,40,776
19,901,99,901
19,837,73,809
19,891,98,891
19,941,91,941
19,951,76,868
19,924,95,924
19,913,93,913
19,936,83,918
19,849,99,849
19,911,60,897
19,924,97,924
19,916,94,916
19,837,39,814
19,898,84,898
19,879,89,879
19,931,92,931
19,939,63,838
19,914,88,914
19,914,91,914
19,879,98,879
20,884,64,872
20,828,93,828
20,859,84,832
20,907,91,901
20,891,98,891
20,934,96,934
20,891,63,874
20,921,29,893
20,865,92,865
20,816,93,816
20,911,98,911
20,889,98,889
20,845,69,844
20,881,83,881
20,898,65,814
20,866,96,866
20,870,96,870
20,826,93,826
20,879,69,734
20,912,99,912
20,859,62,858
20,898,98,898
20,897,95,897
20,865,77,803
20,912,56,869
20,870,98,870
20,808,82,763
20,849,93,849
20,867,79,867
20,852,77,852
20,915,94,833
20,864,87,775
20,857,90,838
20,867,84,867
20,842,80,826
20,897,58,835
20,827,82,827
20,903,97,903
20,905,50,849
20,879,83,808
20,920,89,920
20,911,64,858
20,913,98,913
20,842,80,791
20,858,92,858
20,865,64,865
20,858,98,858
20,918,54,917
20,862,72,862
20,911,51,872
20,921,93,893
20,910,86,910
20,835,92,835
20,901,61,901
20,816,81,787
20,849,73,828
20,880,63,783
20,817,94,817
20,877,93,877
20,819,97,819
20,917,74,917
20,879,86,879
20,832,76,825
20,852,65,815
20,833,13,812
20,861,94,861
20,894,88,894
20,821,99,821
20,853,96,853
20,911,77,853
20,877,91,877
20,943,79,900
20,889,88,889
20,899,97,899
20,856,58,818
20,880,70,827
20,919,94,919
20,861,88,861
20,898,69,887
20,903,88,903
20,840,93,840
20,862,98,862
20,913,95,913
20,825,97,825
20,898,80,898
20,882,87,823
20,830,91,830
20,876,90,876
20,863,94,812
20,872,97,872
20,912,81,793
20,890,92,890
20,878,82,878
20,921,91,921
20,849,82,837
20,889,99,889
20,819,93,819
20,880,91,880
20,835,90,816
20,909,90,909
21,914,99,914
21,946,82,909
21,925,56,828
21,882,87,882
21,929,68,881
21,877,67,862
21,936,97,936
21,894,89,894
21,917,99,917
21,931,36,925
21,926,96,926
21,941,73,902
21,920,99,920
21,929,97,929
21,887,95,887
21,919,75,883
21,910,93,897
21,947,66,934
21,887,79,863
21,904,79,876
21,962,97,962
21,918,96,918
21,960,75,959
21,930,91,930
21,920,54,905
21,893,88,893
21,909,98,909
21,932,88,932
21,954,98,954
21,915,34,885
21,896,25,883
21,879,96,879
21,898,95,898
21,918,90,918
21,931,95,931
21,876,82,868
21,900,74,889
21,905,67,885
21,907,96,907
21,913,27,828
21,942,60,942
21,960,84,960
21,955,54,954
21,902,36,833
21,899,96,899
21,836,81,836
21,925,97,925
21,919,42,903
21,923,96,923
21,934,73,919
21,953,93,928
21,944,90,944
21,911,26,907
21,940,91,940
21,878,70,868
21,938,83,938
21,887,94,882
21,957,57,882
21,882,95,882
21,948,91,948
21,866,80,855
21,901,58,870
21,928,98,928
21,946,99,946
21,903,83,900
21,940,86,940
21,932,58,893
21,885,97,885
21,915,95,915
21,925,36,840
21,922,87,922
21,951,92,951
21,930,83,930
21,930,62,893
21,880,29,871
21,899,73,886
21,898,74,827
21,922,83,922
21,910,86,875
21,919,87,889
21,912,94,912
21,924,91,924
21,841,98,841
21,928,99,928
21,900,57,822
21,957,60,917
21,899,89,899
21,971,91,971
21,960,64,960
21,931,98,931
21,828,95,828
21,922,56,919
21,936,95,936
21,885,89,885
21,890,78,877
21,965,86,965
21,962,83,913
21,968,99,968
21,888,92,888
21,969,90,969
22,993,96,993
22,1048,95,1048
22,1025,73,1025
22,1078,72,1078
22,1074,99,1074
22,1091,98,1091
22,1090,96,1090
22,1110,75,998
22,1054,60,1044
22,1045,58,1044
22,1006,63,870
22,986,82,986
22,960,99,960
22,995,57,906
22,1082,84,1082
22,1084,85,1026
22,1049,79,1037
22,1011,76,1001
22,1030,93,1030
22,1038,61,804
22,1112,82,1112
22,1109,92,1109
22,1073,49,1054
22,1019,88,1019
22,1033,99,1033
22,1125,98,1125
22,1068,69,906
22,1042,78,1041
22,992,28,904
22,1039,71,996
22,1053,99,1053
22,1004,70,968
22,987,73,986
22,1081,85,1077
22,1056,28,1046
22,1002,93,1002
22,1006,63,991
22,1120,97,1120
22,1112,96,1112
22,1036,95,1036
22,1112,67,1101
22,1081,88,1049
22,1012,46,949
22,996,48,950
22,1056,99,1056
22,1029,87,1106
22,1010,81,977
22,1006,93,1006
22,1100,29,1043
22,1121,98,1121
22,966,91,966
22,1097,96,1097
22,1041,90,1041
22,1108,93,1108
22,1119,99,1119
22,1101,99,1101
22,1041,75,991
22,1078,18,1071
22,1059,49,834
22,1013,99,1013
22,1057,97,1057
22,1045,83,972
22,931,92,931
22,1040,98,1040
22,1083,97,1083
22,1043,77,1054
22,1098,83,1071
22,1031,99,1031
22,1137,97,1137
22,1020,82,960
22,1093,95,1093
22,1072,96,1072
22,1084,99,1084
22,1033,96,1033
22,1135,73,1135
22,1110,99,1110
22,1052,60,1031
22,1017,73,799
22,1012,76,988
22,987,74,942
22,944,20,914
22,1014,78,968
22,1052,81,1052
22,1045,51,1028
22,1027,95,1027
22,1076,97,1076
22,1056,49,1045
22,1064,62,984
22,1112,92,1112
22,1110,87,1066
22,1122,89,1122
22,1076,85,1042
22,1066,74,996
22,1066,90,1066
22,1015,70,964
22,909,14,909
22,986,27,970
22,1093,34,1009
22,1062,46,1008
22,1085,92,1085
23,1063,93,1063
23,1019,90,968
23,991,92,991
23,1055,99,1055
23,1039,61,1039
23,1123,64,1027
23,989,96,989
23,1049,88,1003
23,1016,26,990
23,1079,46,1079
23,1022,97,1022
23,1078,62,891
23,1042,57,1032
23,1107,84,1026
23,961,15,935
23,938,0,922
23,1094,96,1094
23,1135,68,1068
23,1001,59,932
23,1022,98,1022
23,1095,95,1095
23,1044,90,1044
23,1065,88,1065
23,1063,30,863
23,966,58,864
23,1034,76,1034
23,998,35,1028
23,1007,99,1007
23,1037,97,1037
23,957,82,957
23,1091,91,1091
23,1018,51,984
23,1036,63,965
23,1031,24,937
23,1028,91,1028
23,1058,99,1058
23,1068,93,1068
23,938,0,844
23,948,59,946
23,1089,57,946
23,1063,98,1063
23,1054,87,1054
23,1093,65,1133
23,1017,13,960
23,1013,3,892
23,1088,15,1007
23,938,0,939
23,987,58,971
23,1069,84,992
23,1016,27,1000
23,1109,85,1109
23,992,99,992
23,1089,73,1089
23,1024,58,940
23,1050,71,1019
23,938,0,829
23,1063,87,1063
23,938,0,874
23,1040,97,1040
23,974,54,911
23,995,51,1037
23,938,0,934
23,1047,42,978
23,1004,47,920
23,1032,59,908
23,985,26,957
23,1039,95,1039
23,1118,95,1118
23,1006,77,1073
23,960,60,925
23,972,91,972
23,979,82,979
23,938,0,886
23,938,0,920
23,1091,22,1006
23,1069,63,1016
23,938,0,857
23,969,99,969
23,1022,75,1022
23,938,0,915
23,1037,97,1037
23,1045,24,1002
23,1042,95,1042
23,1082,69,920
23,1043,79,1114
23,1075,79,845
23,1005,97,1005
23,1093,60,1016
23,1029,8,950
23,1025,94,1025
23,938,0,1026
23,975,99,975
23,955,71,920
23,938,0,938
23,938,0,969
23,1056,10,1041
23,1033,81,963
23,1106,97,1106
23,938,0,904
23,1089,99,1089
24,655,38,609
24,688,74,688
24,637,76,627
24,677,51,668
24,647,98,647
24,693,94,693
24,675,87,675
24,651,34,647
24,660,90,660
24,670,93,670
24,668,65,646
24,701,80,701
24,646,94,646
24,709,77,671
24,662,87,662
24,662,59,662
24,651,22,624
24,692,66,629
24,647,93,647
24,701,79,670
24,652,89,652
24,691,87,691
24,688,91,688
24,624,91,624
24,596,93,584
24,664,91,664
24,635,57,591
24,642,68,616
24,637,98,637
24,622,56,615
24,662,81,662
24,668,74,668
24,666,89,666
24,641,90,641
24,684,31,604
24,698,91,698
24,652,68,620
24,664,24,634
24,667,60,582
24,687,64,668
24,676,64,631
24,657,73,644
24,709,93,709
24,649,91,649
24,699,81,682
24,662,96,662
24,693,94,693
24,665,81,600
24,643,93,643
24,684,17,639
24,667,97,667
24,620,96,620
24,663,74,663
24,626,60,612
24,661,99,661
24,625,99,625
24,693,99,693
24,676,83,648
24,689,98,689
24,601,26,592
24,694,93,634
24,646,89,646
24,651,75,631
24,643,81,632
24,658,37,614
24,663,52,627
24,655,78,655
24,679,99,679
24,640,73,575
24,648,12,648
24,666,92,666
24,673,92,673
24,688,80,680
24,690,89,690
24,649,81,596
24,679,76,646
24,669,78,669
24,641,50,632
24,634,32,592
24,692,98,692
24,648,92,648
24,688,91,670
24,701,87,701
24,682,45,660
24,691,48,684
24,648,94,648
24,649,98,649
24,671,75,598
24,644,45,604
24,649,93,649
24,686,96,686
24,672,75,600
24,641,51,597
24,651,95,651
24,668,99,668
24,667,78,611
24,647,43,643
24,670,97,670
24,707,81,652
24,650,51,601
25,994,96,994
25,955,48,819
25,971,90,971
25,962,20,819
25,950,95,950
25,990,85,907
25,914,83,836
25,971,67,956
25,974,71,952
25,1012,90,1012
25,935,57,926
25,967,97,967
25,957,86,957
25,1011,97,1011
25,963,69,951
25,1035,64,961
25,893,99,893
25,1018,34,970
25,1033,81,699
25,1014,77,1014
25,934,85,934
25,900,88,871
25,999,90,971
25,979,97,979
25,1021,78,1019
25,982,87,979
25,977,97,977
25,921,49,908
25,951,94,951
25,844,86,844
25,1015,99,1015
25,964,34,951
25,1037,86,1037
25,949,86,930
25,994,51,923
25,1003,92,1003
25,976,89,925
25,912,99,912
25,952,52,895
25,933,93,933
25,1014,76,916
25,914,96,914
25,909,68,842
25,1022,98,1022
25,999,95,999
25,1000,89,1000
25,1059,97,1059
25,1006,96,1006
25,922,71,907
25,999,30,979
25,942,70,925
25,941,45,889
25,1007,98,1007
25,926,75,916
25,1016,89,1016
25,992,84,992
25,945,10,833
25,984,98,984
25,943,95,943
25,1008,69,1007
25,984,90,984
25,962,60,904
25,988,80,954
25,1018,96,1018
25,1008,64,962
25,1044,88,1044
25,999,37,962
25,963,92,963
25,997,37,967
25,1021,70,958
25,953,89,975
25,968,98,968
25,1058,90,1058
25,947,90,911
25,1035,79,919
25,1048,82,1002
25,858,85,850
25,1001,87,1001
25,993,97,947
25,971,89,971
25,1022,81,955
25,1004,78,1004
25,1001,85,1001
25,1004,88,1004
25,966,93,966
25,997,84,890
25,993,80,993
25,999,81,999
25,936,50,837
25,1026,92,1026
25,1011,95,1011
25,978,92,978
25,954,97,954
25,1023,85,964
25,1001,97,1001
25,944,96,944
25,1009,94,1009
25,923,4,914
25,996,82,996
25,982,76,902
26,1178,30,1050
26,1215,64,1189
26,1190,87,1190
26,1190,98,1190
26,1170,71,1150
26,1227,85,1164
26,1162,98,1162
26,1231,60,1170
26,1200,87,1200
26,1272,87,1272
26,1209,95,1209
26,1145,38,1143
26,1163,70,1082
26,1296,92,1296
26,1163,99,1163
26,1275,70,1117
26,1137,91,1137
26,1264,80,1264
26,1249,79,1192
26,1213,93,1213
26,1231,98,1231
26,1254,84,1168
26,1216,95,1212
26,1222,95,1222
26,1278,96,1278
26,1112,93,1112
26,1242,62,1153
26,1137,91,1137
26,1255,90,1255
26,1206,87,1206
26,1236,37,1101
26,1257,94,1257
26,1275,53,1224
26,1224,97,1224
26,1205,96,1205
26,1272,90,1272
26,1206,97,1206
26,1244,99,1244
26,1217,87,1160
26,1252,97,1252
26,1219,90,1199
26,1200,89,1200
26,1142,68,1117
26,1194,43,958
26,1242,70,1231
26,1242,87,1237
26,1186,93,1186
26,1227,95,1168
26,1247,86,1199
26,1196,99,1196
26,1214,91,1214
26,1280,96,1280
26,1214,20,1150
26,1207,45,1028
26,1148,74,1031
26,1174,45,1148
26,1157,91,1104
26,1186,99,1186
26,1248,94,1248
26,1223,60,1203
26,1231,97,1231
26,1210,97,1210
26,1176,25,1051
26,1237,67,1204
26,1234,73,1234
26,1151,23,1138
26,1228,99,1228
26,1257,98,1257
26,1208,97,1208
26,1171,43,1084
26,1196,97,1196
26,1220,95,1220
26,1237,93,1183
26,1275,82,1235
26,1191,98,1191
26,1243,99,1243
26,1221,97,1221
26,1280,94,1280
26,1209,75,1167
26,1259,90,1259
26,1225,92,1225
26,1223,98,1223
26,1272,80,1272
26,1149,44,1117
26,1199,95,1199
26,1251,99,1251
26,1232,91,1232
26,1194,35,1169
26,1200,78,1143
26,1216,98,1216
26,1231,55,1225
26,1236,90,1236
26,1186,68,1143
26,1268,94,1268
26,1219,59,1159
26,1182,86,1182
26,1203,93,1203
26,1285,91,1285
26,1217,99,1217
26,1267,90,1267
27,999,91,999
27,927,70,915
27,1028,86,1028
27,1036,93,1036
27,1095,93,1095
27,1010,88,949
27,1057,93,1057
27,1037,69,1008
27,1059,37,994
27,951,77,902
27,953,93,953
27,1043,43,1010
27,979,84,902
27,992,98,992
27,993,99,993
27,1022,87,1022
27,1049,95,1049
27,898,97,898
27,1041,82,1041
27,948,83,948
27,1072,96,1072
27,1015,47,959
27,977,95,977
27,985,97,985
27,1075,99,1075
27,1002,99,1002
27,1036,99,1036
27,1095,96,1095
27,998,95,998
27,1043,93,1043
27,1053,98,1053
27,986,98,986
27,1066,69,1043
27,984,99,984
27,1100,70,1095
27,1036,57,1029
27,918,95,918
27,1087,73,971
27,1034,90,1034
27,1017,72,990
27,1007,95,1007
27,1074,85,1074
27,1037,79,989
27,969,87,914
27,950,29,950
27,1057,91,1057
27,1003,51,988
27,871,99,871
27,955,98,955
27,983,76,913
27,1050,78,974
27,1082,90,1082
27,1004,99,1004
27,979,98,979
27,1107,90,1040
27,1026,91,1026
27,1025,47,992
27,950,53,933
27,1045,38,1004
27,964,90,854
27,961,81,961
27,1009,46,994
27,952,98,952
27,1053,73,973
27,1093,22,976
27,1010,82,852
27,1038,87,1038
27,1039,97,1039
27,1021,82,1021
27,1045,82,1045
27,1015,98,1015
27,1017,95,929
27,910,90,910
27,955,80,955
27,1022,86,1022
27,1043,96,1043
27,967,63,866
27,1074,99,1074
27,994,96,994
27,1053,88,1053
27,1062,80,1062
27,1063,80,1063
27,978,99,978
27,1070,76,1070
27,1040,79,960
27,988,87,988
27,892,92,892
27,1034,92,1034
27,1083,78,1083
27,1013,72,894
27,1045,76,999
27,1055,92,1055
27,982,96,982
27,1043,76,991
27,1082,95,1082
27,1039,89,1039
27,1093,58,985
27,1000,89,1000
27,959,93,959
27,1062,61,1034
28,1018,91,1018
28,978,81,978
28,989,57,1037
28,879,0,851
28,924,62,914
28,969,94,969
28,939,40,870
28,953,35,912
28,983,94,983
28,960,95,960
28,960,82,928
28,1024,89,960
28,916,98,916
28,1033,50,938
28,980,88,980
28,1043,82,1043
28,993,55,990
28,902,60,860
28,1035,84,978
28,977,52,894
28,1063,98,1063
28,946,69,915
28,985,15,896
28,943,81,943
28,976,96,976
28,927,57,899
28,1037,64,1037
28,1032,93,1032
28,1058,62,993
28,1027,94,1027
28,950,36,916
28,994,96,994
28,1010,88,1010
28,1037,77,1037
28,999,85,938
28,960,87,898
28,975,95,975
28,1000,61,950
28,989,95,989
28,1003,94,1003
28,982,53,922
28,1032,96,1032
28,1015,80,1019
28,931,96,931
28,942,90,936
28,1010,49,918
28,903,43,897
28,1010,98,1010
28,984,92,984
28,975,99,975
28,949,93,949
28,973,80,973
28,1044,98,1044
28,1010,19,894
28,879,0,874
28,991,50,910
28,972,80,952
28,914,93,914
28,972,72,913
28,967,78,896
28,945,74,945
28,951,29,926
28,926,68,919
28,977,51,973
28,929,61,916
28,1049,87,1080
28,969,55,875
28,980,24,970
28,938,41,911
28,917,68,872
28,962,98,962
28,938,49,935
28,945,19,925
28,972,53,945
28,996,85,909
28,939,67,787
28,978,78,978
28,920,58,916
28,887,51,817
28,988,68,914
28,982,86,982
28,965,22,940
28,993,31,911
28,949,53,934
28,923,73,892
28,992,96,992
28,980,98,975
28,986,91,958
28,912,93,912
28,1002,94,1002
28,957,85,957
28,925,57,767
28,989,82,965
28,919,94,919
28,879,0,873
28,935,97,935
28,932,23,855
28,968,96,968
28,968,84,975
28,1024,45,889
29,980,95,980
29,1012,99,1012
29,1018,93,1018
29,975,33,938
29,1027,64,1000
29,970,94,970
29,914,86,887
29,997,71,977
29,993,26,989
29,1009,70,1009
29,1043,89,1043
29,1031,96,1031
29,1043,68,1034
29,987,51,986
29,999,96,999
29,1021,88,1003
29,1022,95,1022
29,992,96,992
29,1040,88,1040
29,972,82,972
29,1024,40,988
29,1041,77,1041
29,1012,99,1012
29,975,32,956
29,1040,71,977
29,1010,96,1010
29,1005,89,1005
29,952,97,952
29,1010,98,1010
29,1044,69,1044
29,1019,90,1019
29,1017,68,1015
29,1039,47,1003
29,975,89,975
29,1044,79,1011
29,1023,94,1023
29,1034,99,1034
29,948,98,948
29,992,59,865
29,1016,95,1016
29,1037,87,997
29,1028,90,1028
29,989,58,908
29,1018,73,985
29,1040,81,1002
29,982,55,982
29,975,94,975
29,935,66,918
29,1033,41,965
29,1015,32,959
29,1014,80,1014
29,1029,78,1022
29,1044,82,1024
29,984,98,984
29,999,77,982
29,991,77,991
29,1016,92,1016
29,979,82,977
29,1027,96,1027
29,997,42,997
29,962,56,929
29,978,91,978
29,1015,48,990
29,958,63,958
29,994,65,963
29,946,99,946
29,1012,98,1012
29,952,77,952
29,997,90,961
29,1038,82,1038
29,1040,98,1040
29,982,99,982
29,996,72,988
29,1003,89,1003
29,976,70,960
29,1022,93,1022
29,1034,63,1005
29,1029,87,1029
29,982,45,958
29,990,52,944
29,1033,95,1033
29,1020,68,1004
29,1037,87,1037
29,981,78,924
29,1009,75,996
29,1005,81,940
29,1001,72,971
29,1040,89,1040
29,1028,79,982
29,1013,69,954
29,1033,81,1033
29,1006,92,1006
29,992,94,992
29,1017,46,976
29,1030,99,1030
29,1033,94,1033
29,1000,57,999
29,931,98,931
29,1020,84,1020
29,1043,98,1043
30,1343,91,1343
30,1275,36,1213
30,1258,57,1180
30,1267,40,1247
30,1338,99,1338
30,1375,91,1375
30,1267,78,1096
30,1239,76,1191
30,1267,68,1257
30,1263,62,1169
30,1362,97,1362
30,1339,94,1339
30,1309,73,1248
30,1271,64,1250
30,1294,98,1294
30,1298,34,1288
30,1217,55,1156
30,1263,99,1263
30,1257,98,1257
30,1315,79,1292
30,1329,62,1241
30,1277,94,1277
30,1316,55,1281
30,1126,12,1195
30,1276,95,1276
30,1311,89,1311
30,1244,48,1192
30,1177,22,1143
30,1318,42,1269
30,1251,99,1251
30,1323,71,1189
30,1310,99,1310
30,1296,86,1312
30,1308,99,1308
30,1213,92,1213
30,1249,38,1072
30,1284,90,1269
30,1186,63,1183
30,1288,96,1288
30,1226,88,1226
30,1298,94,1298
30,1288,85,1288
30,1258,92,1258
30,1202,55,1161
30,1260,28,1213
30,1273,63,1261
30,1350,73,1281
30,1372,98,1372
30,1289,45,1265
30,1245,66,1154
30,1333,90,1333
30,1325,77,1262
30,1298,31,1126
30,1364,91,1364
30,1215,56,1240
30,1263,71,1129
30,1305,58,1251
30,1301,98,1301
30,1207,58,1270
30,1296,98,1296
30,1291,21,1266
30,1246,93,1246
30,1267,99,1267
30,1315,88,1299
30,1343,66,1187
30,1294,62,1134
30,1260,78,1250
30,1320,88,1320
30,1303,97,1303
30,1305,99,1305
30,1303,84,1271
30,1344,82,1350
30,1225,90,1225
30,1233,32,1296
30,1247,41,1194
30,1242,97,1242
30,1334,99,1334
30,1310,97,1310
30,1341,28,1276
30,1351,98,1351
30,1348,39,1254
30,1284,29,1272
30,1348,77,1348
30,1243,21,1141
30,1312,93,1312
30,1236,41,1236
30,1292,42,1275
30,1304,93,1304
30,1332,57,1174
30,1354,69,1320
30,1304,91,1304
30,1232,37,1127
30,1339,77,1277
30,1353,97,1353
30,1309,87,1309
